date,spy_close,spy_open,spy_high,spy_low,spy_volume,spy_sma20,spy_sma50,spy_sma200,spy_above_sma20,spy_above_sma50,spy_above_sma200,spy_sma20_slope_up,spy_return_1d,spy_return_5d,spy_return_20d,spy_return_60d,spy_gap_pct,spy_range_pct,spy_range_pct_sma10,spy_range_expansion,spy_realized_vol_20d,qqq_close,qqq_above_sma20,qqq_above_sma50,qqq_return_1d,qqq_return_5d,qqq_realized_vol_20d,spy_qqq_divergence_1d,market_regime_label
2025-01-07,588.63,597.42,597.75,586.78,60205552,596.2655,593.546,555.1687,0,0,1,0,-0.011304,0.000697,-0.031556,0.021696,0.00346,0.018636,0.012226,1.5243,0.155915,515.18,0,1,-0.017844,-0.000834,0.216504,0.00654,bearish
2025-01-08,589.49,588.7,590.5799,585.195,47222672,595.506,593.755,555.5101,0,0,1,0,0.001461,0.005818,-0.025121,0.017099,0.000119,0.009135,0.011856,0.7705,0.155682,515.27,0,1,0.000175,0.007903,0.215061,0.001286,bearish
2025-01-10,580.49,585.88,585.95,578.55,73060046,594.3905,593.7482,555.8137,0,0,1,0,-0.015267,-0.007098,-0.037011,-0.006555,-0.006124,0.012748,0.012154,1.0489,0.163505,507.19,0,0,-0.015681,-0.005958,0.221547,0.000414,bearish
2025-01-13,581.39,575.77,581.75,575.35,47770060,593.087,593.7406,556.1266,0,0,1,0,0.00155,-0.017839,-0.042916,0.002777,-0.008131,0.011008,0.012524,0.879,0.160145,505.56,0,0,-0.003214,-0.025107,0.209827,0.004764,bearish
2025-01-14,582.19,584.36,585.0,578.35,48377580,591.98,593.7842,556.4217,0,0,1,0,0.001376,-0.022121,-0.036636,-0.000189,0.005108,0.011422,0.012487,0.9147,0.160217,505.08,0,0,-0.000949,-0.037099,0.209304,0.002325,bearish
2025-01-15,592.78,590.325,593.94,589.195,56885159,591.4085,594.267,556.7702,1,0,1,0,0.01819,0.00705,-0.018917,0.01791,0.013973,0.008005,0.012042,0.6648,0.175103,516.7,0,1,0.023006,0.00295,0.2249,-0.004816,neutral
2025-01-16,591.64,594.175,594.35,590.93,43292162,590.651,594.679,557.1176,1,0,1,0,-0.001923,0.003647,-0.024967,0.01206,0.002353,0.005781,0.011559,0.5001,0.174032,513.08,0,0,-0.007006,-0.00425,0.217888,0.005083,neutral
2025-01-17,597.58,596.96,599.36,595.61,55360878,590.3155,595.2344,557.5114,1,1,1,0,0.01004,0.029441,-0.011104,0.023902,0.008992,0.006275,0.010368,0.6052,0.178118,521.74,1,1,0.016878,0.028687,0.227981,-0.006838,neutral
2025-01-21,603.05,600.67,603.06,598.67,42487853,591.154,595.7614,557.9295,1,1,1,1,0.009154,0.037256,0.028604,0.033824,0.005171,0.00728,0.010054,0.7241,0.142269,524.8,1,1,0.005865,0.038057,0.186605,0.003289,bullish
2025-01-22,606.44,605.92,607.82,605.36,48195973,592.171,596.0694,558.3964,1,1,1,1,0.005621,0.041653,0.034704,0.049222,0.004759,0.004056,0.009435,0.4299,0.142869,531.51,1,1,0.012786,0.052328,0.190101,-0.007165,bullish
2025-01-23,609.75,605.8,609.75,605.52,40935363,593.101,596.3522,558.853,1,1,1,1,0.005458,0.028628,0.031464,0.052672,-0.001055,0.006937,0.008265,0.8393,0.141293,532.64,1,1,0.002126,0.03085,0.188297,0.003332,bullish
2025-01-24,607.97,609.81,610.78,606.8,34604693,593.765,596.5478,559.2992,1,1,1,1,-0.002919,0.027601,0.022331,0.049962,9.8e-05,0.006546,0.008006,0.8176,0.141128,529.63,1,1,-0.005651,0.032256,0.188082,0.002732,bullish
2025-01-27,599.37,594.81,599.69,594.64,70298125,593.6685,596.56,559.6995,1,1,1,0,-0.014145,0.002995,-0.00321,0.03192,-0.021646,0.008426,0.007574,1.1125,0.145963,514.21,0,0,-0.029115,-0.014432,0.209889,0.01497,neutral
2025-01-28,604.52,600.62,605.37,597.25,44433322,593.8275,596.7124,560.1515,1,1,1,1,0.008592,0.002438,0.005288,0.039105,0.002086,0.013432,0.007816,1.7185,0.149213,521.81,1,1,0.01478,-0.005697,0.217624,-0.006188,bullish
2025-01-29,601.81,603.72,604.13,599.22,37155029,594.1675,596.8048,560.5706,1,1,1,1,-0.004483,-0.007635,0.011428,0.037586,-0.001323,0.008159,0.00749,1.0893,0.144844,520.83,1,1,-0.001878,-0.020094,0.212533,-0.002605,bullish
2025-01-30,605.04,603.96,606.6,600.715,39092005,595.0085,597.0386,561.0415,1,1,1,1,0.005367,-0.007724,0.028595,0.064012,0.003573,0.009727,0.007662,1.2695,0.13846,523.05,1,1,0.004262,-0.018005,0.207132,0.001105,bullish
2025-01-31,601.82,607.5,609.96,601.05,66644817,595.7955,597.36,561.5284,1,1,1,1,-0.005322,-0.010116,0.026856,0.053902,0.004066,0.014805,0.008564,1.7287,0.139406,522.29,1,1,-0.001453,-0.013859,0.204448,-0.003869,bullish
2025-02-03,597.77,592.67,600.29,590.49,65817248,596.452,597.5524,561.9996,1,1,1,1,-0.00673,-0.002669,0.022458,0.049069,-0.015204,0.016394,0.009576,1.712,0.141764,518.11,0,0,-0.008003,0.007584,0.206767,0.001273,bullish
2025-02-04,601.78,597.83,602.3,597.28,33346815,596.9435,597.782,562.5057,1,1,1,1,0.006708,-0.004533,0.016606,0.043489,0.0001,0.008342,0.009682,0.8616,0.137074,524.47,1,1,0.012275,0.005098,0.203232,-0.005567,bullish
2025-02-05,604.22,600.64,604.37,598.58,30623149,597.3865,598.0564,563.0292,1,1,1,1,0.004055,0.004005,0.014882,0.0223,-0.001894,0.009583,0.010235,0.9363,0.136397,526.85,1,1,0.004538,0.011558,0.199787,-0.000483,bullish
2025-02-06,606.32,605.99,606.4525,602.63,35771503,598.271,598.3094,563.585,1,1,1,1,0.003476,0.002116,0.030053,0.017982,0.002929,0.006304,0.010172,0.6197,0.128891,529.6,1,1,0.00522,0.012523,0.188366,-0.001744,bullish
2025-02-07,600.77,606.89,608.13,600.05,50750516,598.835,598.4146,564.0902,1,1,1,1,-0.009154,-0.001745,0.019135,0.004313,0.00094,0.013449,0.010862,1.2382,0.134347,522.92,1,1,-0.012613,0.001206,0.194884,0.003459,bullish
2025-02-10,604.85,604.03,605.4999,602.74,26045714,600.053,598.561,564.5862,1,1,1,1,0.006791,0.011844,0.041965,0.010171,0.005426,0.004563,0.010476,0.4356,0.120975,529.25,1,1,0.012105,0.021501,0.188491,-0.005314,bullish
2025-02-11,605.31,602.55,605.86,602.43,30056740,601.249,598.6542,565.0858,1,1,1,1,0.000761,0.005866,0.041143,0.014089,-0.003803,0.005667,0.009699,0.5843,0.121051,527.99,1,1,-0.002381,0.006712,0.1882,0.003142,bullish
2025-02-12,603.36,599.2,604.55,598.51,45076076,602.3075,598.7448,565.5851,1,1,1,1,-0.003221,-0.001423,0.036363,0.010332,-0.010094,0.010011,0.009885,1.0127,0.122468,528.3,1,1,0.000587,0.002752,0.187941,-0.003808,bullish
2025-02-13,609.73,604.48,609.94,603.2,40768881,603.155,598.8884,566.0924,1,1,1,1,0.010558,0.005624,0.028594,0.027606,0.001856,0.011054,0.010017,1.1035,0.111671,535.9,1,1,0.014386,0.011896,0.177827,-0.003828,bullish
2025-02-14,609.7,609.94,610.99,609.07,26910448,604.058,599.0098,566.5906,1,1,1,1,-4.9e-05,0.014864,0.030525,0.040888,0.000344,0.003149,0.008852,0.3557,0.111125,538.15,1,1,0.004199,0.029125,0.174852,-0.004248,bullish
2025-02-18,611.49,610.88,611.49,608.38,26708205,604.7535,599.1614,567.1382,1,1,1,1,0.002936,0.010978,0.023277,0.039684,0.001935,0.005086,0.007721,0.6587,0.106713,539.37,1,1,0.002267,0.019121,0.166441,0.000669,bullish
2025-02-19,612.93,610.08,613.23,609.56,31011072,605.2475,599.2668,567.7011,1,1,1,1,0.002355,0.012589,0.016383,0.038336,-0.002306,0.005988,0.007485,0.8,0.102644,539.52,1,1,0.000278,0.021838,0.165756,0.002077,bullish
2025-02-20,610.38,611.54,611.684,607.02,36553902,605.4445,599.3412,568.2278,1,1,1,1,-0.00416,0.011635,0.006497,0.033666,-0.002268,0.007641,0.007291,1.048,0.102454,537.23,1,1,-0.004245,0.016903,0.161263,8.5e-05,bullish
2025-02-21,599.94,610.16,610.3,599.47,76448318,604.954,599.1838,568.6711,0,1,1,0,-0.017104,-0.016056,-0.016089,0.010561,-0.00036,0.018052,0.008466,2.1323,0.117918,526.08,0,1,-0.020755,-0.018324,0.178196,0.003651,neutral
2025-02-24,597.21,602.02,603.03,596.49,50737213,604.416,599.0344,569.0743,0,0,1,0,-0.00455,-0.020485,-0.017698,0.002855,0.003467,0.010951,0.008216,1.3329,0.11845,519.87,0,0,-0.011804,-0.033968,0.181853,0.007254,bearish
2025-02-25,594.24,597.15,597.89,589.56,56911072,604.1595,598.8632,569.4598,0,0,1,0,-0.004973,-0.02821,-0.008559,-0.005506,-0.0001,0.014018,0.009162,1.53,0.108768,513.32,0,0,-0.012599,-0.048297,0.154439,0.007626,bearish
2025-02-26,594.54,595.93,599.58,591.8556,43321578,603.6605,598.6048,569.8466,0,0,1,0,0.000505,-0.030003,-0.016509,-0.010172,0.002844,0.012992,0.009894,1.3131,0.103577,514.56,0,0,0.002416,-0.046263,0.144726,-0.001911,bearish
2025-02-27,585.05,596.85,598.02,584.65,74182664,602.8225,598.2192,570.1709,0,0,1,0,-0.015962,-0.041499,-0.027849,-0.023012,0.003885,0.022853,0.011178,2.0445,0.116401,500.27,0,0,-0.027771,-0.068797,0.174566,0.011809,bearish
2025-02-28,594.18,585.56,594.72,582.44,88487668,602.2795,598.0186,570.5376,0,0,1,0,0.015606,-0.009601,-0.017949,-0.013891,0.000872,0.020667,0.01214,1.7024,0.129077,508.17,0,0,0.015791,-0.034044,0.184426,-0.000185,bearish
2025-03-03,583.77,596.18,597.34,579.9,74249199,601.377,597.5582,570.852,0,0,1,0,-0.01752,-0.022505,-0.029992,-0.032901,0.003366,0.029875,0.014812,2.0169,0.141526,497.05,0,0,-0.021882,-0.043896,0.198502,0.004362,bearish
2025-03-04,576.86,579.71,585.39,572.25,109632212,600.3315,597.0096,571.1198,0,0,1,0,-0.011837,-0.029247,-0.03498,-0.044791,-0.006955,0.022778,0.016582,1.3737,0.145188,495.55,0,0,-0.003018,-0.034618,0.197434,-0.008819,bearish
2025-03-05,583.06,576.69,584.88,573.0795,70927248,599.3955,596.9452,571.3861,0,0,1,0,0.010748,-0.019309,-0.031108,-0.040483,-0.000295,0.020239,0.018007,1.124,0.148933,502.01,0,0,0.013036,-0.02439,0.198179,-0.002288,bearish
2025-03-06,572.71,575.48,580.1736,570.12,80069568,597.82,596.6774,571.6062,0,0,1,0,-0.017751,-0.021092,-0.05215,-0.055962,-0.013,0.017554,0.018998,0.924,0.158046,488.2,0,0,-0.027509,-0.024127,0.216204,0.009758,bearish
2025-03-07,575.92,570.9,577.39,565.63,80415816,596.3,596.3728,571.8386,0,0,1,0,0.005605,-0.030731,-0.050139,-0.052467,-0.00316,0.02042,0.019235,1.0616,0.159313,491.79,0,0,0.007354,-0.032233,0.217504,-0.001749,bearish
2025-03-10,560.58,567.59,569.54,555.59,98286124,594.2905,595.6906,571.9912,0,0,0,0,-0.026636,-0.039725,-0.066897,-0.072931,-0.014464,0.024885,0.020628,1.2064,0.180281,472.73,0,0,-0.038756,-0.048929,0.250559,0.01212,bearish
2025-03-11,555.92,559.4,564.02,552.02,87997244,591.844,594.783,572.114,0,0,0,0,-0.008313,-0.0363,-0.080896,-0.07777,-0.002105,0.021586,0.021385,1.0094,0.176856,471.6,0,0,-0.00239,-0.04833,0.242625,-0.005923,bearish
2025-03-12,558.87,562.17,563.11,553.69,69547267,589.522,593.9336,572.2592,0,0,0,0,0.005307,-0.041488,-0.076721,-0.079989,0.011243,0.016855,0.021771,0.7742,0.179263,476.92,0,0,0.011281,-0.049979,0.249837,-0.005974,bearish
2025-03-13,551.42,558.49,559.105,549.68,73979414,586.925,593.0618,572.3865,0,0,0,0,-0.01333,-0.037174,-0.086085,-0.087552,-0.00068,0.017092,0.021195,0.8064,0.182313,468.34,0,0,-0.01799,-0.04068,0.253028,0.00466,bearish
2025-03-14,562.81,556.11,563.83,551.4917,62655340,584.579,592.5536,572.5534,0,0,0,0,0.020656,-0.022764,-0.076952,-0.068519,0.008505,0.021923,0.021321,1.0282,0.196063,479.66,0,0,0.02417,-0.024665,0.265246,-0.003514,bearish
2025-03-17,567.15,562.79,569.71,562.35,49008709,582.4515,592.175,572.74,0,0,0,0,0.007711,0.01172,-0.069788,-0.065327,-3.6e-05,0.012977,0.019631,0.661,0.200012,482.77,0,0,0.006484,0.021238,0.266472,0.001227,bearish
2025-03-18,561.02,564.8,565.02,559.06,64791422,579.928,591.7026,572.9146,0,0,0,0,-0.010808,0.009174,-0.082536,-0.071605,-0.004144,0.010624,0.018416,0.5769,0.200017,474.54,0,0,-0.017047,0.006234,0.267968,0.006239,bearish
2025-03-19,567.13,562.83,570.95,561.63,66540485,577.638,591.2062,573.1372,0,0,0,0,0.010891,0.01478,-0.074723,-0.032664,0.003226,0.016434,0.018035,0.9112,0.205939,480.89,0,0,0.013381,0.008324,0.27613,-0.00249,bearish
2025-03-20,565.49,563.33,570.57,562.6012,62933195,575.3935,590.6088,573.3278,0,0,0,0,-0.002892,0.025516,-0.073544,-0.035165,-0.0067,0.014092,0.017689,0.7967,0.205965,479.26,0,0,-0.00339,0.023316,0.276208,0.000498,bearish
2025-03-21,563.98,559.28,564.89,558.03,83760964,573.5955,590.1158,573.5088,0,0,0,0,-0.00267,0.002079,-0.059939,-0.045961,-0.010982,0.012164,0.016863,0.7213,0.199762,480.84,0,0,0.003297,0.00246,0.271818,-0.005967,bearish
2025-03-24,574.08,570.8,575.15,570.2,58739933,572.439,589.8076,573.7372,1,0,1,0,0.017908,0.012219,-0.03873,-0.034657,0.012093,0.008622,0.015237,0.5659,0.212854,490.66,1,0,0.020423,0.016343,0.283866,-0.002515,neutral
2025-03-25,575.46,575.3,576.41,573.69,38355735,571.5,589.707,573.9412,1,0,1,0,0.002404,0.025739,-0.031603,-0.042974,0.002125,0.004727,0.013551,0.3488,0.213083,493.46,1,0,0.005707,0.03987,0.282953,-0.003303,neutral
2025-03-26,568.59,575.19,576.33,567.19,52228898,570.2025,589.451,574.1108,0,0,0,0,-0.011938,0.002574,-0.043647,-0.054462,-0.000469,0.016075,0.013473,1.1931,0.216049,484.38,0,0,-0.018401,0.007257,0.288391,0.006463,bearish
2025-03-27,567.08,567.18,570.9,564.94,41925848,569.304,589.1488,574.2762,0,0,0,0,-0.002656,0.002812,-0.030715,-0.04694,-0.00248,0.01051,0.012815,0.8201,0.209791,481.62,0,0,-0.005698,0.004924,0.273034,0.003042,bearish
2025-03-28,555.66,565.53,566.2675,555.07,71628953,567.378,588.4064,574.3761,0,0,0,0,-0.020138,-0.014752,-0.064829,-0.055353,-0.002733,0.020152,0.012638,1.5946,0.209732,468.94,0,0,-0.026328,-0.024748,0.278226,0.00619,bearish
2025-03-31,559.39,549.83,560.7112,546.87,95128213,566.159,587.7614,574.4884,0,0,0,0,0.006713,-0.025589,-0.041763,-0.04554,-0.010492,0.024743,0.013814,1.7912,0.20545,468.92,0,0,-4.3e-05,-0.044308,0.270086,0.006756,bearish
2025-04-01,560.97,557.45,562.94,553.68,54576641,565.3645,587.0292,574.5864,0,0,0,0,0.002825,-0.02518,-0.027546,-0.040486,-0.003468,0.016507,0.014403,1.1461,0.202791,472.7,0,0,0.008061,-0.04207,0.272861,-0.005236,bearish
2025-04-02,564.52,555.05,567.42,554.81,76007044,564.4375,586.2586,574.6968,1,0,0,0,0.006328,-0.007158,-0.031798,-0.046338,-0.010553,0.022338,0.014993,1.4899,0.199903,476.15,0,0,0.007298,-0.016991,0.269356,-0.00097,neutral
2025-04-03,536.7,545.11,547.97,536.7,125426398,562.637,584.8638,574.6664,0,0,0,0,-0.049281,-0.053573,-0.062876,-0.098529,-0.034383,0.020999,0.015684,1.3389,0.259761,450.66,0,0,-0.053534,-0.064283,0.316215,0.004253,bearish
2025-04-04,505.28,523.67,525.87,505.06,217902831,559.105,582.7744,574.4572,0,0,0,0,-0.058543,-0.090667,-0.122656,-0.1416,-0.024278,0.041185,0.018586,2.2159,0.326758,422.67,0,0,-0.062109,-0.098669,0.377948,0.003566,bearish
2025-04-07,504.38,489.19,523.17,481.8,256046855,556.295,580.7026,574.2367,0,0,0,0,-0.001781,-0.098339,-0.100253,-0.144379,-0.031844,0.082021,0.025926,3.1637,0.317964,423.69,0,0,0.002413,-0.096456,0.359802,-0.004194,bearish
2025-04-08,496.48,521.86,524.98,489.16,165553031,553.323,578.6448,573.9841,0,0,0,0,-0.015663,-0.114962,-0.106922,-0.144723,0.034656,0.072148,0.032668,2.2085,0.320005,416.06,0,0,-0.018008,-0.119822,0.362359,0.002345,bearish
2025-04-09,548.62,493.44,548.62,493.05,241783327,552.8105,577.5268,574.0046,0,0,0,0,0.105019,-0.028166,-0.018341,-0.056365,-0.006123,0.101291,0.041189,2.4592,0.492496,466.0,0,0,0.120031,-0.021317,0.556882,-0.015012,bearish
2025-04-10,524.58,532.17,533.495,509.32,162294725,551.4685,575.9822,573.9138,0,0,0,0,-0.043819,-0.022582,-0.048674,-0.098954,-0.029984,0.046084,0.044747,1.0299,0.51514,446.18,0,0,-0.042532,-0.009941,0.574107,-0.001287,bearish
2025-04-11,533.94,523.01,536.43,520.07,96865434,550.025,574.5602,573.8594,0,0,0,0,0.017843,0.056721,-0.051296,-0.099261,-0.002993,0.03064,0.045796,0.6691,0.513601,454.4,0,0,0.018423,0.07507,0.571026,-0.00058,bearish
2025-04-14,539.12,544.05,544.28,533.86,68033993,548.6235,573.3062,573.8274,0,0,0,0,0.009701,0.068877,-0.049423,-0.08877,0.018935,0.019328,0.045254,0.4271,0.514174,457.48,0,0,0.006778,0.079752,0.571089,0.002923,bearish
2025-04-15,537.61,539.675,543.23,536.81,56892874,547.453,572.103,573.7836,0,0,0,0,-0.002801,0.082843,-0.041728,-0.100355,0.001029,0.011942,0.044798,0.2666,0.513236,457.99,0,0,0.001115,0.100779,0.568615,-0.003916,bearish
2025-04-16,525.66,531.68,537.8854,520.29,83409814,545.3795,570.5806,573.6908,0,0,0,0,-0.022228,-0.04185,-0.073123,-0.128331,-0.01103,0.033473,0.045911,0.7291,0.515692,444.18,0,0,-0.030153,-0.046824,0.574514,0.007925,bearish
2025-04-17,526.41,527.64,531.165,523.91,79440083,543.4255,569.0244,573.5962,0,0,0,0,0.001427,0.003489,-0.069108,-0.131967,0.003767,0.013782,0.045189,0.305,0.51602,444.1,0,0,-0.00018,-0.004662,0.57467,0.001607,bearish
2025-04-21,513.88,521.16,521.7,508.46,69359529,540.9205,567.1756,573.4206,0,0,0,0,-0.023803,-0.03757,-0.088833,-0.157228,-0.009973,0.025765,0.043647,0.5903,0.521096,433.11,0,0,-0.024747,-0.046853,0.57882,0.000944,bearish
2025-04-22,527.25,520.14,529.305,519.1925,75937717,538.579,565.7052,573.2995,0,0,0,0,0.026018,-0.022017,-0.081574,-0.13277,0.012182,0.01918,0.037363,0.5133,0.526355,444.48,0,0,0.026252,-0.028417,0.582482,-0.000234,bearish
