ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
ABCB,Ameris Bancorp,stocks,us,XNYS,CS,True,usd,0000351569,BBG000CDY3H5,BBG001S80PX7,2026-03-24T06:07:49.662783874Z
ABCL,AbCellera Biologics Inc. Common Shares,stocks,us,XNAS,CS,True,usd,0001703057,BBG00LLW2MF2,BBG00LLW2MH0,2026-03-24T06:07:49.662783984Z
ABEO,Abeona Therapeutics Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0000318306,BBG000DT5D52,BBG001S8T7K0,2026-03-24T06:07:49.662784525Z
ABG,"Asbury Automotive Group, Inc.",stocks,us,XNYS,CS,True,usd,0001144980,BBG000BKDWB5,BBG001S9B5H5,2026-03-24T06:07:49.662784976Z
ABLV,Able View Global Inc. Class B Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001957489,,,2026-03-24T06:07:49.662785688Z
ABM,"ABM Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000771497,BBG000B9YYH7,BBG001S5N9B8,2026-03-24T06:07:49.662785898Z
ABNB,"Airbnb, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001559720,BBG001Y2XS07,BBG001Y2XS16,2026-03-24T06:07:49.662786018Z
ABOS,"Acumen Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001576885,BBG0058YJ317,BBG0058YJ326,2026-03-24T06:07:49.662786599Z
ABSI,Absci Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001672688,BBG011N54CJ8,BBG011N54DC3,2026-03-24T06:07:49.662787521Z
ABT,Abbott Laboratories,stocks,us,XNYS,CS,True,usd,0000001800,BBG000B9ZXB4,BBG001S5N9M6,2026-03-24T06:07:49.662787621Z
ABTC,American Bitcoin Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001755953,BBG00MS8GZP1,BBG00MS8GZQ0,2026-03-24T06:07:49.662787732Z
ABTS,Abits Group Inc Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001864055,,,2026-03-24T06:07:49.662787852Z
ABUS,Arbutus Biopharma Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001447028,BBG000RR8V85,BBG001S6RSK0,2026-03-24T06:07:49.662787962Z
ABVC,"ABVC BioPharma, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001173313,BBG000Q844Z2,BBG001SMCS49,2026-03-24T06:07:49.662788072Z
ABVE,Above Food Ingredients Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001979484,BBG01NGG37N1,BBG01NGG37P9,2026-03-24T06:07:49.662788172Z
ABX,"Abacus Global Management, Inc.",stocks,us,XNYS,CS,True,usd,0001814287,BBG00VY1KB95,BBG00VY1KBC1,2026-03-24T06:07:49.662788503Z
ACA,"Arcosa, Inc. Common Stock",stocks,us,XNYS,CS,True,usd,0001739445,BBG00JGMWFM9,BBG00JGMWGB9,2026-03-24T06:07:49.662789164Z
ACAD,Acadia Pharmaceuticals Inc.,stocks,us,XNAS,CS,True,usd,0001070494,BBG000BHG9K0,BBG001SB06N3,2026-03-24T06:07:49.662789395Z
ACB,Aurora Cannabis Inc. Common Shares,stocks,us,XNAS,CS,True,usd,0001683541,BBG006SCSYG7,BBG001SV77D1,2026-03-24T06:07:49.662789525Z
ACCL,Acco Group Holdings Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002038378,,,2026-03-24T06:07:49.662789635Z
ACCO,Acco Brands Corporation,stocks,us,XNYS,CS,True,usd,0000712034,BBG000J06K07,BBG001SPBTK3,2026-03-24T06:07:49.662789755Z
ACCS,ACCESS Newswire Inc.,stocks,us,XASE,CS,True,usd,0000843006,BBG000C1CK87,BBG001S67C09,2026-03-24T06:07:49.662789876Z
ACDC,ProFrac Holding Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001881487,BBG013PRYPJ2,BBG013PRYQC7,2026-03-24T06:07:49.662790006Z
ACEL,"Accel Entertainment, Inc.",stocks,us,XNYS,CS,True,usd,0001698991,BBG00GX221W3,BBG00GX221Z0,2026-03-24T06:07:49.662790246Z
ACET,"Adicet Bio, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001720580,BBG00JCXSJP3,BBG00JCXSJQ2,2026-03-24T06:07:49.662790587Z
ACFN,"Acorn Energy, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000880984,BBG000CMY866,BBG001S6ZZ25,2026-03-24T06:07:49.662790707Z
ACGL,Arch Capital Group Ltd,stocks,us,XNAS,CS,True,usd,0000947484,,,2026-03-24T06:07:49.662791068Z
ACGLN,"Arch Capital Group Ltd. Depositary Shares, each Representing a 1/1,000th Interest in a 4.550% Non-Cumulative Preferred Share, Series G",stocks,us,XNAS,CS,True,usd,0000947484,,,2026-03-24T06:07:49.662791188Z
ACH,"Accendra Health, Inc.",stocks,us,XNYS,CS,True,usd,0000075252,BBG000CTV5F0,BBG001S72KY7,2026-03-24T06:07:49.662791639Z
ACHC,"Acadia Healthcare Company, Inc.",stocks,us,XNAS,CS,True,usd,0001520697,BBG000FPNN38,BBG001SNNWL7,2026-03-24T06:07:49.662791749Z
ACHV,"Achieve Life Sciences, Inc.",stocks,us,XNAS,CS,True,usd,0000949858,BBG000FB8S62,BBG001S8JF14,2026-03-24T06:07:49.66279208Z
ACI,"Albertsons Companies, Inc.",stocks,us,XNYS,CS,True,usd,0001646972,BBG009KG1750,BBG009KG1741,2026-03-24T06:07:49.6627922Z
ACIC,American Coastal Insurance Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001401521,BBG000TKFJQ7,BBG001T09W05,2026-03-24T06:07:49.66279231Z
ACLS,Axcelis Technologies Inc,stocks,us,XNAS,CS,True,usd,0001113232,BBG000DW34S2,BBG001SF8W86,2026-03-24T06:07:49.662793823Z
ACLX,"Arcellx, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001786205,BBG00QHJM4S9,BBG00QHJM4W4,2026-03-24T06:07:49.662793943Z
ACM,Aecom,stocks,us,XNYS,CS,True,usd,0000868857,BBG000F61RJ8,BBG001SKTTF1,2026-03-24T06:07:49.662794064Z
ACN,Accenture PLC,stocks,us,XNYS,CS,True,usd,0001467373,,,2026-03-24T06:07:49.662794304Z
ACNB,ACNB Corp,stocks,us,XNAS,CS,True,usd,0000715579,BBG000BJ2LY9,BBG001S6CVZ3,2026-03-24T06:07:49.662794434Z
ACNT,Ascent Industries Co. Common Stock,stocks,us,XNAS,CS,True,usd,0000095953,BBG000CLRHW7,BBG001S6Z1R3,2026-03-24T06:07:49.662794555Z
ACOG,Alpha Cognition Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001655923,BBG011CJPRD0,BBG00L7TXNM1,2026-03-24T06:07:49.662794665Z
ACON,"Aclarion, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001635077,BBG014FBN4K3,BBG014FBN5N7,2026-03-24T06:07:49.662794785Z
ACRE,Ares Commercial Real Estate Corporation,stocks,us,XNYS,CS,True,usd,0001529377,BBG0022MMQB0,BBG0022MMR46,2026-03-24T06:07:49.662795396Z
ACRS,"Aclaris Therapeutics, Inc.",stocks,us,XNAS,CS,True,usd,0001557746,BBG003LF0QR9,BBG003LF0QS8,2026-03-24T06:07:49.662795717Z
ACRV,"Acrivon Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001781174,BBG011RWR2Q4,BBG011RWR2R3,2026-03-24T06:07:49.662795957Z
ACT,"Enact Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001823529,BBG00WSNP4R3,BBG00WSNP4S2,2026-03-24T06:07:49.66279733Z
ACTG,Acacia Research Corporation,stocks,us,XNAS,CS,True,usd,0000934549,BBG000KF9J02,BBG001SJLJT9,2026-03-24T06:07:49.66279759Z
ACVA,ACV Auctions Inc.,stocks,us,XNYS,CS,True,usd,0001637873,BBG00G5JGQ66,BBG00G5JGQ75,2026-03-24T06:07:49.662798212Z
ACXP,"Acurx Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001736243,BBG01184DNJ4,BBG01184DNK2,2026-03-24T06:07:49.662799214Z
AD,"Array Digital Infrastructure, Inc.",stocks,us,XNYS,CS,True,usd,0000821130,BBG000BW6P59,BBG001S5X446,2026-03-24T06:07:49.662799504Z
ADAC,American Drive Acquisition Company Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002083002,,,2026-03-24T06:07:49.662799624Z
ADAM,"Adamas Trust, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001273685,BBG000GZ8014,BBG001SHHBR7,2026-03-24T06:07:49.662800155Z
ADAMG,"Adamas Trust, Inc. 9.125% Senior Notes Due 2030",stocks,us,XNAS,CS,True,usd,0001273685,,,2026-03-24T06:07:49.662800286Z
ADAMH,"Adamas Trust, Inc. 9.875% Senior Notes Due 2030",stocks,us,XNAS,CS,True,usd,0001273685,,,2026-03-24T06:07:49.662800406Z
ADAMI,"Adamas Trust, Inc. 9.125% Senior Notes Due 2029",stocks,us,XNAS,CS,True,usd,0001273685,,,2026-03-24T06:07:49.662800516Z
ADAML,"Adamas Trust, Inc. 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, $0.01 par value per share",stocks,us,XNAS,CS,True,usd,0001273685,,,2026-03-24T06:07:49.662800777Z
ADAMO,"Adamas Trust, Inc. 9.250% Senior Notes Due 2031",stocks,us,XNAS,CS,True,usd,0001273685,,,2026-03-24T06:07:49.662801498Z
ADBE,Adobe Inc.,stocks,us,XNAS,CS,True,usd,0000796343,BBG000BB5006,BBG001S5NCQ5,2026-03-24T06:07:49.662801849Z
ADC,Agree Realty Corporation,stocks,us,XNYS,CS,True,usd,0000917251,BBG000BC9DK0,BBG001S6RY81,2026-03-24T06:07:49.662802069Z
ADCT,ADC Therapeutics SA,stocks,us,XNYS,CS,True,usd,0001771910,,,2026-03-24T06:07:49.662802179Z
ADEA,Adeia Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001803696,BBG00RBFBL50,BBG00RBFBL78,2026-03-24T06:07:49.66280256Z
ADGM,"Adagio Medical Holdings, Inc Common Stock",stocks,us,XNAS,CS,True,usd,0002006986,BBG01P202S42,BBG01P202S60,2026-03-24T06:07:49.662803041Z
ADI,"Analog Devices, Inc.",stocks,us,XNAS,CS,True,usd,0000006281,BBG000BB6G37,BBG001S5ND38,2026-03-24T06:07:49.662803141Z
ADIL,"Adial Pharmaceuticals, Inc",stocks,us,XNAS,CS,True,usd,0001513525,BBG00HNGDTR4,BBG00HNGDTS3,2026-03-24T06:07:49.662803251Z
ADM,Archer Daniels Midland Company,stocks,us,XNYS,CS,True,usd,0000007084,BBG000BB6WG8,BBG001S5ND74,2026-03-24T06:07:49.662803452Z
ADMA,"ADMA Biologics, Inc.",stocks,us,XNAS,CS,True,usd,0001368514,BBG002NCK5M5,BBG002NCK5N4,2026-03-24T06:07:49.662803562Z
ADNT,Adient plc Ordinary Shares,stocks,us,XNYS,CS,True,usd,0001670541,,,2026-03-24T06:07:49.662804193Z
ADP,Automatic Data Processing,stocks,us,XNAS,CS,True,usd,0000008670,BBG000JG0547,BBG001S82KF6,2026-03-24T06:07:49.662804303Z
ADPT,Adaptive Biotechnologies Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001478320,BBG001J2PFF5,BBG001V0GG18,2026-03-24T06:07:49.662804414Z
ADSE,ADS-TEC ENERGY PLC Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001879248,,,2026-03-24T06:07:49.662804624Z
ADSK,Autodesk Inc,stocks,us,XNAS,CS,True,usd,0000769397,BBG000BM7HL0,BBG001S5SCD4,2026-03-24T06:07:49.662804834Z
ADT,ADT Inc.,stocks,us,XNYS,CS,True,usd,0001703056,BBG000BP9WJ1,BBG001S6VGG6,2026-03-24T06:07:49.662804935Z
ADTN,"ADTRAN Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000926282,BBG0169CH7X9,BBG0169CH7Y8,2026-03-24T06:07:49.662805035Z
ADTX,"Aditxt, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001726711,BBG00RDV1WS5,BBG00RDV1WT4,2026-03-24T06:07:49.662805145Z
ADUS,Addus HomeCare Corp.,stocks,us,XNAS,CS,True,usd,0001468328,BBG000NJGX84,BBG001T56D18,2026-03-24T06:07:49.662805355Z
ADV,Advantage Solutions Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001776661,BBG00PPWZ8C7,BBG00PPWZ8G3,2026-03-24T06:07:49.662805466Z
ADVB,Advanced Biomed Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001941029,BBG01HW4B3M4,BBG01HW4B3N3,2026-03-24T06:07:49.662805576Z
AEAQ,Activate Energy Acquisition Corp. Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0002083689,,,2026-03-24T06:07:49.662806397Z
AEBI,Aebi Schmidt Holding AG Common Stock,stocks,us,XNAS,CS,True,usd,0002048519,,,2026-03-24T06:07:49.662806788Z
AEC,Anfield Energy Inc. Common Shares,stocks,us,XNAS,CS,True,usd,0001519469,BBG002PL1DW6,BBG001V114Z2,2026-03-24T06:07:49.662806898Z
AEE,Ameren Corporation,stocks,us,XNYS,CS,True,usd,0001002910,BBG000B9X8C0,BBG001S5NF24,2026-03-24T06:07:49.662807009Z
AEG,Aegon Ltd.,stocks,us,XNYS,CS,True,usd,0000769218,BBG000CKQSN6,BBG001S6Y6M8,2026-03-24T06:07:49.662807419Z
AEHL,Antelope Enterprise Holdings Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001470683,,,2026-03-24T06:07:49.66280753Z
AEI,Alset Inc. Common Stock (TX),stocks,us,XNAS,CS,True,usd,0001750106,BBG000PZLNH2,BBG001SRKK73,2026-03-24T06:07:49.66280776Z
AEIS,Advanced Energy Industries Inc,stocks,us,XNAS,CS,True,usd,0000927003,BBG000FKMP26,BBG001S8L5Z6,2026-03-24T06:07:49.66280787Z
AEM,Agnico Eagle Mines Ltd.,stocks,us,XNYS,CS,True,usd,0000002809,BBG000DLVDK3,BBG001S77MK3,2026-03-24T06:07:49.66280798Z
AEMD,AETHLON MEDICAL INC,stocks,us,XNAS,CS,True,usd,0000882291,BBG000L78XT8,BBG001SDDHJ6,2026-03-24T06:07:49.662808832Z
AENT,Alliance Entertainment Holding Corporation Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001823584,BBG00YB0X2R2,BBG00YB0X2S1,2026-03-24T06:07:49.662809093Z
AEO,American Eagle Outfitters,stocks,us,XNYS,CS,True,usd,0000919012,BBG000BGXZB5,BBG001S7Q949,2026-03-24T06:07:49.662809333Z
AEON,"AEON Biopharma, Inc.",stocks,us,XASE,CS,True,usd,0001837607,BBG00Z17HDW3,BBG00Z17HFQ5,2026-03-24T06:07:49.662809463Z
AEP,"American Electric Power Company, Inc.",stocks,us,XNAS,CS,True,usd,0000004904,BBG000BB9KF2,BBG001S5NFD2,2026-03-24T06:07:49.662809584Z
AES,AES Corporation,stocks,us,XNYS,CS,True,usd,0000874761,BBG000C23KJ3,BBG001S6B1L5,2026-03-24T06:07:49.662810215Z
AESI,Atlas Energy Solutions Inc.,stocks,us,XNYS,CS,True,usd,0001984060,BBG01JFZ96X4,BBG01JFZ96Y3,2026-03-24T06:07:49.662810405Z
AEVA,"Aeva Technologies, Inc.",stocks,us,XNAS,CS,True,usd,0001789029,BBG00RK5L2N3,BBG00RK5L2P1,2026-03-24T06:07:49.662810786Z
AEXA,American Exceptionalism Acquisition Corp. A,stocks,us,XNYS,CS,True,usd,0002079173,,,2026-03-24T06:07:49.662811257Z
AEYE,"AudioEye, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001362190,BBG002ZQLQB6,BBG002ZQLQC5,2026-03-24T06:07:49.662811607Z
AFBI,"Affinity Bancshares, Inc. Common Stock (MD)",stocks,us,XNAS,CS,True,usd,0001823406,BBG00XH58W17,BBG00XH58WY1,2026-03-24T06:07:49.662811858Z
AFCG,Advanced Flower Capital Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001822523,BBG00YPSX4X5,BBG00YPSX5R9,2026-03-24T06:07:49.662811988Z
AFG,"American Financial Group, Inc.",stocks,us,XNYS,CS,True,usd,0001042046,BBG000DPKKK0,BBG001S8JK86,2026-03-24T06:07:49.662812108Z
AFJK,"Aimei Health Technology Co., Ltd Ordinary Share",stocks,us,XNAS,CS,True,usd,0001979005,,,2026-03-24T06:07:49.66281289Z
AFL,Aflac Inc.,stocks,us,XNYS,CS,True,usd,0000004977,BBG000BBBNC6,BBG001S5NGJ4,2026-03-24T06:07:49.662813651Z
AFRI,Forafric Global PLC Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001903870,,,2026-03-24T06:07:49.662814343Z
AFRM,"Affirm Holdings, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001820953,BBG00Y7BP8Y1,BBG00Y7BP8Z0,2026-03-24T06:07:49.662814653Z
AFYA,Afya Limited Class A Common Shares,stocks,us,XNAS,CS,True,usd,0001771007,,,2026-03-24T06:07:49.662815144Z
AG,FIRST MAJESTIC SILVER CORP,stocks,us,XNYS,CS,True,usd,0001308648,BBG000CH7WB8,BBG001SGV444,2026-03-24T06:07:49.662815264Z
AGAE,Allied Gaming & Entertainment Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001708341,BBG00J2442Y1,BBG00J2443N1,2026-03-24T06:07:49.662815375Z
AGBK,AGI Inc,stocks,us,XNYS,CS,True,usd,0002081206,,,2026-03-24T06:07:49.662815485Z
AGCC,Agencia Comercial Spirits Ltd Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002060016,,,2026-03-24T06:07:49.662815595Z
AGCO,AGCO Corporation,stocks,us,XNYS,CS,True,usd,0000880266,BBG000DCCZW2,BBG001S7WHW3,2026-03-24T06:07:49.662815705Z
AGEN,Agenus Inc.,stocks,us,XNAS,CS,True,usd,0001098972,BBG000C8SWQ9,BBG001SDV370,2026-03-24T06:07:49.662816567Z
AGH,Aureus Greenway Holdings Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0002009312,BBG01NG4Q1P4,BBG01NG4Q2J9,2026-03-24T06:07:49.662817298Z
AGI,Alamos Gold Inc. Class A Common Shares,stocks,us,XNYS,CS,True,usd,0001178819,BBG009HT6BL4,BBG009HT65S0,2026-03-24T06:07:49.662817419Z
AGIG,Abundia Global Impact Group Inc.,stocks,us,XASE,CS,True,usd,0001156041,BBG000DS8D97,BBG001SK3JJ7,2026-03-24T06:07:49.662817539Z
AGIO,"Agios Pharmaceuticals, Inc.",stocks,us,XNAS,CS,True,usd,0001439222,BBG000QY4ZD0,BBG001T8R687,2026-03-24T06:07:49.662817659Z
AGL,"agilon health, inc.",stocks,us,XNYS,CS,True,usd,0001831097,BBG00HCYVQQ4,BBG00HCYVQR3,2026-03-24T06:07:49.662818Z
AGM,Federal Agricultural Mortgage Corporation,stocks,us,XNYS,CS,True,usd,0000845877,BBG000G8ZKY4,BBG001SCWNB2,2026-03-24T06:07:49.66281812Z
AGM.A,Federal Agricultural Mortgage Corporation Class A Voting,stocks,us,XNYS,CS,True,usd,0000845877,BBG000G8Y1Z6,BBG001SCWN95,2026-03-24T06:07:49.66281836Z
AGMH,AGM Group Holdings Inc. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001705402,,,2026-03-24T06:07:49.662818911Z
AGNC,AGNC Investment Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001423689,BBG000TJ8XZ7,BBG001T074G2,2026-03-24T06:07:49.662819883Z
AGNCL,"AGNC Investment Corp. Depositary Shares Each Representing a 1/1,000th Interest in a Share of 7.75% Series G Fixed-Rate Reset Cumulative Redeemable Preferred Stock",stocks,us,XNAS,CS,True,usd,0001423689,,,2026-03-24T06:07:49.662820014Z
AGNCO,"AGNC Investment Corp. Depositary Shares, each representing a 1/1,000th interest in a share of 6.50% Series E Fixed-to-Floating Cumulative Redeemable Preferred Stock",stocks,us,XNAS,CS,True,usd,0001423689,,,2026-03-24T06:07:49.662820374Z
AGO,"Assured Guaranty, LTD",stocks,us,XNYS,CS,True,usd,0001273813,,,2026-03-24T06:07:49.662821026Z
AGRO,ADECOAGRO S.A.,stocks,us,XNYS,CS,True,usd,0001499505,,,2026-03-24T06:07:49.662821827Z
AGX,"Argan, Inc",stocks,us,XNYS,CS,True,usd,0000100591,BBG000K4J3T0,BBG001SJP7D8,2026-03-24T06:07:49.662822408Z
AGYS,"Agilysys, Inc. Common Stock (DE)",stocks,us,XNAS,CS,True,usd,0000078749,BBG000BR74W6,BBG001S5V6V3,2026-03-24T06:07:49.662822528Z
AHCO,AdaptHealth Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001725255,BBG00KJQVGV3,BBG00KJQVGW2,2026-03-24T06:07:49.662822869Z
AHMA,Ambitions Enterprise Management Co. L.L.C Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002010959,,,2026-03-24T06:07:49.662823881Z
AHT,"Ashford Hospitality Trust, Inc.",stocks,us,XNYS,CS,True,usd,0001232582,BBG000PRZVD1,BBG001SLQ6G1,2026-03-24T06:07:49.662824452Z
AI,"C3.ai, Inc.",stocks,us,XNYS,CS,True,usd,0001577526,BBG00Y6G6X31,BBG00Y6G6Y84,2026-03-24T06:07:49.662825294Z
AIB,"BlockchAIn Digital Infrastructure, Inc",stocks,us,XASE,CS,True,usd,0002070542,BBG020VXPCB4,BBG020VXPCC3,2026-03-24T06:07:49.662825785Z
AIDX,"20/20 Biolabs, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001139685,BBG01ZZ5RSY3,BBG01ZZ5RTV4,2026-03-24T06:07:49.662826226Z
AIFF,"Firefly Neuroscience, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000803578,BBG000BF6HD5,BBG001S6ZMC3,2026-03-24T06:07:49.662826576Z
AIG,"American International Group, Inc.",stocks,us,XNYS,CS,True,usd,0000005272,BBG000BBDZG3,BBG001S5NJG1,2026-03-24T06:07:49.662826797Z
AIHS,Senmiao Technology Limited Common Stock,stocks,us,XNAS,CS,True,usd,0001711012,BBG00J3Q25V9,BBG00J3Q26K9,2026-03-24T06:07:49.662826917Z
AII,"American Integrity Insurance Group, Inc.",stocks,us,XNYS,CS,True,usd,0002007587,BBG000BN06C9,BBG001SC1H65,2026-03-24T06:07:49.662827037Z
AIIA,AI Infrastructure Acquisition Corp.,stocks,us,XNYS,CS,True,usd,0002073553,,,2026-03-24T06:07:49.662827167Z
AIIO,Robo.ai Inc. Class B Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001932737,,,2026-03-24T06:07:49.662827528Z
AIM,AIM ImmunoTech Inc.,stocks,us,XASE,CS,True,usd,0000946644,BBG000JL6Z80,BBG001SB9J29,2026-03-24T06:07:49.662827949Z
AIMD,"Ainos, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001014763,BBG000H6PLR4,BBG001S965R0,2026-03-24T06:07:49.662828109Z
AIN,Albany International Corp Class A,stocks,us,XNYS,CS,True,usd,0000819793,BBG000BRWWH3,BBG001S5VKN1,2026-03-24T06:07:49.66282847Z
AIOS,AIOS Tech Inc. Class A Common Shares,stocks,us,XNAS,CS,True,usd,0001603993,,,2026-03-24T06:07:49.662829021Z
AIOT,"PowerFleet, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001774170,BBG00PG3JNL6,BBG00PG3JNM5,2026-03-24T06:07:49.662829131Z
AIP,"Arteris, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001667011,BBG000QMLTK3,BBG001T7VHG1,2026-03-24T06:07:49.662829241Z
AIRE,reAlpha Tech Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001859199,BBG015SL9PD1,BBG015SL9PF9,2026-03-24T06:07:49.662830313Z
AIRG,"Airgain, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001272842,BBG0026ZDGG4,BBG0026ZDGH3,2026-03-24T06:07:49.662830554Z
AIRI,Air Industries Group,stocks,us,XASE,CS,True,usd,0001009891,BBG000C8XXR0,BBG001SG3M27,2026-03-24T06:07:49.662830674Z
AIRJ,AirJoule Technologies Corporation Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001855474,BBG014FPNGK5,BBG014FPNHD1,2026-03-24T06:07:49.662830774Z
AIRO,"AIRO Group Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001927958,BBG01FRGW2W5,BBG01FRGW2Z2,2026-03-24T06:07:49.662831025Z
AIRS,"AirSculpt Technologies, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001870940,BBG012V27C29,BBG012V27CX5,2026-03-24T06:07:49.662831295Z
AISP,"Airship AI Holdings, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001842566,BBG00ZZNS7C4,BBG00ZZNS7D3,2026-03-24T06:07:49.662832057Z
AIT,"Applied Industrial Technologies, Inc.",stocks,us,XNYS,CS,True,usd,0000109563,BBG000BBHHP9,BBG001S5NK14,2026-03-24T06:07:49.662832317Z
AIV,Apartment Investment and Management Company,stocks,us,XNYS,CS,True,usd,0000922864,BBG000DD3510,BBG001S876N3,2026-03-24T06:07:49.662832728Z
AIXC,"AIxCrypto Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001460702,BBG008D03RS4,BBG008D03RT3,2026-03-24T06:07:49.662833299Z
AJG,Arthur J. Gallagher & Co.,stocks,us,XNYS,CS,True,usd,0000354190,BBG000BBHXQ3,BBG001S5NKC2,2026-03-24T06:07:49.662834Z
AKA,a.k.a. Brands Holding Corp.,stocks,us,XNYS,CS,True,usd,0001865107,BBG0129CWQ14,BBG0129CWQ23,2026-03-24T06:07:49.662834221Z
AKAM,Akamai Technologies Inc,stocks,us,XNAS,CS,True,usd,0001086222,BBG000BJQWD2,BBG001S7YHX0,2026-03-24T06:07:49.662834491Z
AKAN,Akanda Corp. Common Shares,stocks,us,XNAS,CS,True,usd,0001888014,BBG013GQ5XT8,BBG013GQ5XV5,2026-03-24T06:07:49.662834622Z
AKBA,"Akebia Therapeutics, Inc.",stocks,us,XNAS,CS,True,usd,0001517022,BBG000R33R00,BBG001T922S9,2026-03-24T06:07:49.662834892Z
AKTS,"Aktis Oncology, Inc. Common stock",stocks,us,XNAS,CS,True,usd,0002035832,BBG00ZQS8KZ1,BBG00ZQS8L07,2026-03-24T06:07:49.662835584Z
AL,Air Lease Corporation,stocks,us,XNYS,CS,True,usd,0001487712,BBG000R3NPZ4,BBG001T92VD1,2026-03-24T06:07:49.662835804Z
ALAB,"Astera Labs, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001736297,BBG00TDKHW99,BBG00TDKHWK6,2026-03-24T06:07:49.662835914Z
ALB,Albemarle Corporation,stocks,us,XNYS,CS,True,usd,0000915913,BBG000BJ26K7,BBG001S7SBP9,2026-03-24T06:07:49.662836255Z
ALBT,Avalon GloboCare Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001630212,BBG008648HM7,BBG008648HN6,2026-03-24T06:07:49.662836465Z
ALC,Alcon Inc. Ordinary Shares,stocks,us,XNYS,CS,True,usd,0001167379,,,2026-03-24T06:07:49.662836706Z
ALCO,Alico Inc,stocks,us,XNAS,CS,True,usd,0000003545,BBG000BBJR57,BBG001S5NKW0,2026-03-24T06:07:49.662836956Z
ALCY,Alchemy Investments Acquisition Corp 1 Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001901336,,,2026-03-24T06:07:49.662837076Z
ALDF,Aldel Financial II Inc. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002031561,,,2026-03-24T06:07:49.662837437Z
